0	-4.68161
6.01E-05	-15.7041
0.000120192	-0.723461
0.000180288	-15.2782
0.000240385	-9.71209
0.000300481	-2.23528
0.000360577	-8.44246
0.000420673	2.3571
0.000480769	4.5065
0.000540865	-5.14563
0.000600962	-1.15743
0.000661058	-0.279804
0.000721154	-4.1174
0.00078125	3.04571
0.000841346	11.6585
0.000901442	0.736268
0.000961538	9.8948
0.00102163	9.15532
0.00108173	6.57792
0.00114183	0.501382
0.00120192	-2.17698
0.00126202	8.07658
0.00132212	-6.4177
0.00138221	5.14558
0.00144231	-7.0185
0.0015024	-5.37055
0.0015625	-0.641051
0.0016226	-18.1751
0.00168269	-0.99974
0.00174279	-17.2944
0.00180288	-7.28843
0.00186298	0.942543
0.00192308	-7.81852
0.00198317	0.135731
0.00204327	2.43152
0.00210337	-0.318036
0.00216346	-1.1293
0.00222356	2.46498
0.00228365	-4.6216
0.00234375	10.6287
0.00240385	-0.959414
0.00246394	-13.8072
0.00252404	5.58994
0.00258413	9.60451
0.00264423	-2.68042
0.00270433	7.73101
0.00276442	-6.058
0.00282452	-9.43923
0.00288462	10.762
0.00294471	-12.0246
0.00300481	-2.04188
0.0030649	-1.81098
0.003125	-17.0457
0.0031851	10.6406
0.00324519	5.93718
0.00330529	-9.83709
0.00336538	7.56
0.00342548	1.36986
0.00348558	-0.574384
0.00354567	8.22467
0.00360577	11.6226
0.00366587	4.13675
0.00372596	-3.31581
0.00378606	12.1381
0.00384615	9.3313
0.00390625	4.33064
0.00396635	0.213312
0.00402644	2.3352
0.00408654	-1.56079
0.00414663	-5.23847
0.00420673	-0.372524
0.00426683	-6.39255
0.00432692	-11.179
0.00438702	-0.189956
0.00444712	-6.28171
0.00450721	-4.698
0.00456731	-0.935343
0.0046274	-9.40664
0.0046875	-2.83889
0.0047476	-2.54426
0.00480769	2.95804
0.00486779	4.87803
0.00492788	-3.46711
0.00498798	3.69829
0.00504808	11.0755
0.00510817	-1.45496
0.00516827	-3.78291
0.00522837	17.7692
0.00528846	-5.9007
0.00534856	-1.91308
0.00540865	2.83132
0.00546875	-1.25473
0.00552885	7.10362
0.00558894	-13.9321
0.00564904	3.96839
0.00570913	-2.95858
0.00576923	-11.7558
0.00582933	8.85804
0.00588942	1.84677
0.00594952	-4.47353
0.00600962	4.40924
0.00606971	0.769169
0.00612981	-4.15077
0.0061899	-6.83332
0.00625	-12.6639
0.0063101	6.98193
0.00637019	1.62195
0.00643029	5.83956
0.00649038	4.89516
0.00655048	-5.33654
0.00661058	12.066
0.00667067	7.51115
0.00673077	-2.68186
0.00679087	11.5433
0.00685096	-18.8164
0.00691106	7.92303
0.00697115	3.26045
0.00703125	-9.76842
0.00709135	7.39974
0.00715144	-12.0375
0.00721154	-12.5021
0.00727163	-11.1175
0.00733173	21.9071
0.00739183	-5.81311
0.00745192	-7.55832
0.00751202	7.94525
0.00757212	-14.3015
0.00763221	-17.9649
0.00769231	7.07152
0.0077524	3.44854
0.0078125	-8.85714
0.0078726	-6.90981
0.00793269	-2.54804
0.00799279	5.22882
0.00805288	-17.6148
0.00811298	3.43681
0.00817308	4.15386
0.00823317	-0.489779
0.00829327	11.8854
0.00835337	1.07141
0.00841346	14.6378
0.00847356	8.17353
0.00853365	10.3812
0.00859375	-5.13462
0.00865385	-1.81102
0.00871394	17.5509
0.00877404	-20.873
0.00883413	1.17606
0.00889423	6.13994
0.00895433	-14.0857
0.00901442	4.74572
0.00907452	7.03214
0.00913462	-5.19789
0.00919471	8.86277
0.00925481	3.31338
0.0093149	-1.08501
0.009375	5.12568
0.0094351	3.23142
0.00949519	-4.7702
0.00955529	-10.7583
0.00961538	10.8354
0.00967548	4.12947
0.00973558	-14.4965
0.00979567	-1.63784
0.00985577	-10.7648
0.00991587	5.55381
0.00997596	2.07875
0.0100361	-8.78889
0.0100962	15.8722
0.0101562	10.2782
0.0102163	6.19379
0.0102764	11.8527
0.0103365	14.1527
0.0103966	3.23802
0.0104567	-0.948413
0.0105168	-0.540078
0.0105769	-20.7381
0.010637	-15.2409
0.0106971	-20.8154
0.0107572	-8.81861
0.0108173	-0.11003
0.0108774	-16.9889
0.0109375	5.94695
0.0109976	9.0268
0.0110577	-8.28037
0.0111178	9.63046
0.0111779	5.5014
0.011238	6.30036
0.0112981	7.5199
0.0113582	-2.4565
0.0114183	18.6198
0.0114784	9.99611
0.0115385	2.04595
0.0115986	-5.56545
0.0116587	-8.93335
0.0117188	9.5813
0.0117788	-11.1063
0.0118389	2.25745
0.011899	2.50274
0.0119591	-5.73838
0.0120192	2.99868
0.0120793	-7.40561
0.0121394	-9.38484
0.0121995	-4.72823
0.0122596	-14.5115
0.0123197	0.188338
0.0123798	-4.6955
0.0124399	-3.72927
0.0125	2.76972
0.0125601	-0.303849
0.0126202	4.12337
0.0126803	8.75268
0.0127404	7.68024
0.0128005	4.6685
0.0128606	-2.07878
0.0129207	4.67822
0.0129808	6.3907
0.0130409	-2.59777
0.013101	-1.08125
0.0131611	-5.89879
0.0132212	-12.012
0.0132813	-3.51972
0.0133413	-1.61873
0.0134014	-16.794
0.0134615	4.60586
0.0135216	12.2697
0.0135817	-19.7395
0.0136418	0.40757
0.0137019	8.61776
0.013762	-3.09124
0.0138221	-4.90796
0.0138822	5.87666
0.0139423	-10.3137
0.0140024	-3.0919
0.0140625	13.5343
0.0141226	-5.67316
0.0141827	1.282
0.0142428	15.4162
0.0143029	-5.04366
0.014363	9.16641
0.0144231	7.52568
0.0144832	1.94301
0.0145433	8.87109
0.0146034	-6.99866
0.0146635	-1.66397
0.0147236	-10.406
0.0147837	-11.313
0.0148437	-3.7848
0.0149038	-5.25633
0.0149639	-5.00816
0.015024	-3.58338
0.0150841	9.07973
0.0151442	-24.4162
0.0152043	10.8444
0.0152644	5.46264
0.0153245	-3.46097
0.0153846	28.1048
0.0154447	-6.52154
0.0155048	4.28184
0.0155649	5.69232
0.015625	-10.1338
0.0156851	7.98148
0.0157452	-0.261804
0.0158053	-9.11291
0.0158654	5.5231
0.0159255	-4.81108
0.0159856	-3.17889
0.0160457	3.87375
0.0161058	-15.1987
0.0161659	14.0217
0.016226	-5.56604
0.0162861	-0.238699
0.0163462	14.6958
0.0164062	-7.62551
0.0164663	18.4488
0.0165264	17.124
0.0165865	8.35203
0.0166466	17.4212
0.0167067	-8.51486
0.0167668	3.06954
0.0168269	7.48809
0.016887	-5.41192
0.0169471	-2.59677
0.0170072	-1.58454
0.0170673	-2.26767
0.0171274	-2.77084
0.0171875	-3.66936
0.0172476	-2.89968
0.0173077	6.66294
0.0173678	-4.7763
0.0174279	4.34769
0.017488	10.5841
0.0175481	-4.53169
0.0176082	-1.93748
0.0176683	3.5588
0.0177284	-10.9454
0.0177885	-17.1862
0.0178486	8.14879
0.0179087	-6.66311
0.0179687	-2.38767
